txn_id,customer_id,amount,merchant_category,txn_time,location,device_id
36855,1734,3326,Jewellery,2026-04-11 11:34:01,Mumbai,1673
36856,746,1658,Food,2026-04-01 10:56:45,Bangalore,417
36857,499,3801,Electronics,2026-04-02 22:14:51,Delhi,1469
36858,1255,2711,Grocery,2026-04-14 11:34:07,Hyderabad,523
36859,1900,86,Food,2026-04-06 12:40:12,Mumbai,884
36860,753,3084,Grocery,2026-04-12 23:33:01,Hyderabad,1335
36861,1828,4655,Travel,2026-04-14 15:36:22,Pune,1337
36862,1846,2092,Travel,2026-04-21 06:41:54,Hyderabad,109
36863,465,3360,Electronics,2026-04-09 11:20:51,Mumbai,1689
36864,400,427,Electronics,2026-04-06 11:24:31,Hyderabad,1062
36865,572,4262,Food,2026-03-27 22:55:38,Pune,1782
36866,332,50,Travel,2026-04-18 11:55:24,Pune,124
36867,528,4011,Electronics,2026-03-31 07:30:03,Hyderabad,1141
36868,1485,1970,Electronics,2026-03-24 11:38:38,Pune,1059
36869,260,4674,Travel,2026-04-11 02:40:31,Delhi,1118
36870,1047,3678,Travel,2026-04-10 22:02:37,Pune,483
36871,798,1201,Travel,2026-04-20 21:30:55,Bangalore,1233
36872,1370,5635,Grocery,2026-04-10 12:32:35,Pune,269
36873,213,78,Travel,2026-04-11 12:25:49,Pune,1515
36874,726,4449,Grocery,2026-03-27 04:17:03,Delhi,909
36875,1023,1603,Jewellery,2026-03-27 04:58:07,Mumbai,611
36876,1006,3077,Travel,2026-04-08 23:56:52,Mumbai,174
36877,1080,3620,Food,2026-03-24 07:42:47,Pune,1778
36878,1678,3943,Food,2026-03-25 22:43:30,Hyderabad,1784
36879,1122,3976,Travel,2026-03-25 20:08:48,Mumbai,771
36880,1873,1180,Jewellery,2026-04-19 19:03:47,Chennai,875
36881,1228,4966,Electronics,2026-04-17 21:07:00,Chennai,1396
36882,1994,1845,Electronics,2026-03-23 18:10:31,Pune,126
36883,1898,3674,Electronics,2026-03-28 01:33:45,Mumbai,105
36884,1537,5326,Grocery,2026-03-24 07:48:01,Bangalore,1477
36885,492,2218,Electronics,2026-04-10 07:45:14,Mumbai,1231
36886,570,1511,Food,2026-03-27 17:20:36,Hyderabad,775
36887,460,1611,Grocery,2026-04-13 04:41:22,Bangalore,1526
36888,576,1101,Grocery,2026-04-04 10:49:05,Chennai,259
36889,809,4459,Travel,2026-03-30 12:12:50,Mumbai,672
36890,276,3192,Grocery,2026-04-12 13:30:16,Mumbai,845
36891,1382,655,Jewellery,2026-04-09 11:52:55,Delhi,1417
36892,691,50,Travel,2026-04-19 12:13:31,Delhi,579
36893,1800,1935,Jewellery,2026-04-15 09:47:46,Pune,1791
36894,1060,4580,Jewellery,2026-04-14 10:23:23,Pune,1260
36895,1847,1560,Jewellery,2026-04-14 15:08:09,Hyderabad,731
36896,1333,2200,Food,2026-04-08 12:40:02,Delhi,1480
36897,1314,3410,Jewellery,2026-04-20 13:36:16,Chennai,813
36898,1988,4558,Travel,2026-04-11 16:44:47,Hyderabad,1870
36899,1875,2829,Jewellery,2026-04-10 16:59:17,Pune,1200
36900,1736,50,Travel,2026-03-25 03:15:48,Delhi,547
36901,1904,2735,Travel,2026-04-06 07:28:24,Pune,351
36902,1084,4846,Electronics,2026-03-28 09:22:17,Mumbai,1024
36903,1697,1234,Travel,2026-03-23 16:33:50,Hyderabad,267
36904,28,888,Jewellery,2026-04-09 23:32:09,Chennai,377
36905,1861,5318,Travel,2026-03-25 15:40:13,Hyderabad,1884
36906,1379,3028,Food,2026-04-06 12:43:11,Chennai,894
36907,115,4726,Grocery,2026-04-07 07:07:16,Chennai,321
36908,759,4603,Electronics,2026-03-23 09:42:18,Mumbai,536
36909,1737,4176,Electronics,2026-03-26 04:50:12,Hyderabad,609
36910,1618,5267,Food,2026-04-03 18:43:20,Delhi,18
36911,666,1302,Food,2026-04-14 23:32:58,Mumbai,1317
36912,835,1007,Travel,2026-03-25 19:29:07,Mumbai,982
36913,266,3870,Electronics,2026-03-31 21:11:34,Pune,678
36914,628,1582,Food,2026-04-07 11:25:38,Chennai,1651
36915,0,50,Food,2026-03-28 06:15:17,Delhi,666
36916,1631,3769,Electronics,2026-04-17 06:34:58,Pune,510
36917,1745,4305,Food,2026-04-16 22:26:10,Pune,1754
36918,210,1628,Food,2026-04-02 19:02:08,Bangalore,1253
36919,1640,3912,Travel,2026-03-29 01:08:57,Pune,1442
36920,914,3449,Jewellery,2026-04-05 17:45:20,Bangalore,1069
36921,434,2245,Grocery,2026-04-16 07:51:12,Pune,767
36922,138,849,Grocery,2026-03-29 20:26:38,Delhi,509
36923,1638,3242,Food,2026-04-02 21:57:18,Mumbai,1778
36924,88,4691,Jewellery,2026-04-20 05:57:42,Pune,1462
36925,462,1427,Food,2026-04-12 06:10:55,Bangalore,394
36926,1034,3631,Electronics,2026-03-31 17:05:22,Bangalore,1357
36927,1822,2528,Jewellery,2026-04-09 15:09:11,Mumbai,1969
36928,1935,6070,Electronics,2026-04-03 23:54:50,Chennai,654
36929,1667,50,Food,2026-04-13 19:04:19,Hyderabad,1048
36930,1052,3538,Grocery,2026-04-17 19:43:21,Delhi,759
36931,1968,5123,Electronics,2026-03-30 03:41:19,Mumbai,265
36932,186,1937,Food,2026-03-26 08:46:00,Chennai,1878
36933,1232,3099,Electronics,2026-04-10 03:34:36,Hyderabad,785
36934,396,2079,Jewellery,2026-04-19 20:08:40,Pune,277
36935,1079,1273,Grocery,2026-04-13 19:48:07,Mumbai,1174
36936,551,2106,Grocery,2026-03-26 20:50:13,Hyderabad,980
36937,1269,880,Grocery,2026-04-18 17:34:01,Delhi,1997
36938,431,3735,Grocery,2026-04-19 21:36:56,Bangalore,807
36939,1845,3536,Travel,2026-04-21 07:19:57,Bangalore,1581
36940,1605,2624,Electronics,2026-03-23 02:29:15,Delhi,1978
36941,1917,2572,Jewellery,2026-03-29 23:33:11,Mumbai,1665
36942,1629,1090,Jewellery,2026-04-01 07:32:14,Pune,985
36943,414,1052,Food,2026-03-25 03:13:48,Delhi,111
36944,316,3698,Grocery,2026-04-13 07:19:28,Pune,473
36945,1442,5140,Electronics,2026-04-06 23:52:37,Mumbai,1210
36946,575,631,Jewellery,2026-03-24 16:08:05,Hyderabad,1789
36947,1033,3636,Travel,2026-04-12 11:28:22,Hyderabad,1011
36948,1085,3004,Jewellery,2026-04-08 08:51:42,Hyderabad,1159
36949,530,4940,Travel,2026-04-18 15:06:50,Delhi,1090
36950,331,4518,Electronics,2026-04-06 02:10:12,Pune,439
36951,729,1397,Jewellery,2026-03-28 04:49:41,Delhi,1447
36952,651,3923,Grocery,2026-03-27 06:12:48,Mumbai,608
36953,1034,4626,Food,2026-04-04 06:52:29,Bangalore,1388
36954,28,143,Electronics,2026-03-24 05:30:08,Chennai,1553
36955,293,3497,Food,2026-03-24 03:24:34,Bangalore,935
36956,1529,5257,Travel,2026-04-06 17:05:36,Mumbai,1739
36957,876,3498,Electronics,2026-04-05 12:06:19,Bangalore,1833
36958,548,2954,Food,2026-03-24 11:39:34,Mumbai,1445
36959,1764,4985,Grocery,2026-04-17 02:07:48,Delhi,1554
36960,403,430,Electronics,2026-04-21 01:05:27,Delhi,1867
36961,801,1939,Electronics,2026-04-15 19:56:15,Bangalore,185
36962,465,3731,Electronics,2026-04-01 04:58:24,Hyderabad,1543
36963,1856,1832,Travel,2026-04-10 09:53:46,Chennai,423
36964,1849,2646,Travel,2026-04-20 18:58:18,Mumbai,1045
36965,363,718,Grocery,2026-04-09 03:39:49,Mumbai,806
36966,1091,3415,Travel,2026-04-03 13:28:26,Pune,1655
36967,277,2453,Food,2026-04-06 00:49:49,Bangalore,1569
36968,984,2135,Jewellery,2026-04-21 02:08:27,Mumbai,990
36969,1719,5000,Jewellery,2026-04-03 03:18:46,Chennai,219
36970,938,4809,Travel,2026-03-31 15:16:27,Chennai,941
36971,10,5057,Electronics,2026-04-16 03:43:43,Delhi,1895
36972,1554,50,Electronics,2026-04-13 07:01:25,Hyderabad,859
36973,1417,2770,Jewellery,2026-03-25 01:05:58,Mumbai,879
36974,996,4220,Jewellery,2026-03-27 22:07:01,Chennai,1486
36975,538,957,Grocery,2026-04-09 14:07:08,Delhi,1058
36976,1609,3323,Grocery,2026-03-27 19:43:37,Mumbai,676
36977,118,4419,Electronics,2026-04-20 17:43:16,Hyderabad,262
36978,552,1639,Food,2026-04-20 22:55:18,Pune,1217
36979,269,759,Electronics,2026-04-18 14:02:05,Chennai,1364
36980,1786,2206,Electronics,2026-03-23 10:00:44,Hyderabad,561
36981,915,3756,Jewellery,2026-04-01 15:07:50,Delhi,646
36982,1793,1793,Electronics,2026-04-07 12:57:08,Hyderabad,962
36983,1072,2424,Travel,2026-03-24 15:59:49,Mumbai,50
36984,419,3412,Jewellery,2026-03-24 22:18:33,Bangalore,1585
36985,530,2121,Travel,2026-03-29 17:35:42,Delhi,1814
36986,545,1192,Electronics,2026-04-20 13:13:56,Bangalore,1698
36987,929,2200,Jewellery,2026-04-21 23:51:49,Hyderabad,1009
36988,1197,3154,Food,2026-04-10 03:02:58,Bangalore,657
36989,344,1286,Jewellery,2026-03-27 19:51:01,Pune,1990
36990,467,5582,Travel,2026-04-19 01:40:53,Hyderabad,1114
36991,64,1982,Travel,2026-03-29 11:00:15,Pune,28
36992,1362,4247,Grocery,2026-04-11 06:26:31,Mumbai,299
36993,237,1640,Travel,2026-04-21 23:18:02,Pune,1056
36994,831,2952,Jewellery,2026-04-12 15:30:18,Hyderabad,115
36995,1774,1062,Grocery,2026-04-02 11:03:24,Bangalore,886
36996,1482,505,Grocery,2026-03-30 16:03:07,Hyderabad,1877
36997,1994,56,Grocery,2026-04-01 04:06:43,Pune,1889
36998,1657,1959,Travel,2026-03-30 13:58:53,Delhi,1433
36999,780,2261,Food,2026-04-04 05:03:02,Delhi,109
37000,786,4007,Travel,2026-04-18 00:07:22,Pune,1966
37001,63,4160,Travel,2026-04-08 13:13:23,Chennai,1630
37002,314,5210,Jewellery,2026-04-14 07:05:04,Chennai,894
37003,884,2420,Grocery,2026-04-06 11:21:23,Delhi,1458
37004,1114,954,Electronics,2026-04-03 13:20:30,Delhi,105
37005,70,4750,Electronics,2026-03-28 22:51:35,Chennai,1775
37006,701,2496,Grocery,2026-04-06 09:27:51,Chennai,70
37007,210,50,Jewellery,2026-04-21 04:51:46,Bangalore,1233
37008,1818,3765,Jewellery,2026-04-19 13:10:09,Pune,857
37009,1552,3449,Travel,2026-04-12 07:26:28,Mumbai,1418
37010,1696,472,Travel,2026-04-09 01:05:08,Chennai,213
37011,497,2246,Electronics,2026-04-17 17:01:59,Delhi,281
37012,1239,50,Travel,2026-04-05 16:54:24,Hyderabad,1287
37013,358,3078,Jewellery,2026-04-01 11:10:45,Chennai,541
37014,1707,3680,Electronics,2026-04-15 05:13:43,Delhi,182
37015,1187,4288,Travel,2026-04-08 00:34:06,Mumbai,680
37016,980,2270,Travel,2026-04-08 08:55:13,Hyderabad,573
37017,1439,3400,Food,2026-03-28 11:47:21,Bangalore,1967
37018,297,50,Travel,2026-03-23 13:29:15,Chennai,1252
37019,637,439,Grocery,2026-03-28 22:56:27,Mumbai,735
37020,1125,2928,Jewellery,2026-04-09 19:05:29,Chennai,1587
37021,377,2306,Travel,2026-03-23 10:39:07,Delhi,1416
37022,115,1742,Travel,2026-04-15 11:40:11,Chennai,1949
37023,8,1895,Electronics,2026-04-22 00:44:24,Hyderabad,42
37024,532,2768,Electronics,2026-04-06 11:38:33,Pune,593
37025,1415,573,Jewellery,2026-03-28 09:12:36,Bangalore,483
37026,589,3447,Food,2026-03-23 18:27:25,Mumbai,1299
37027,617,5243,Jewellery,2026-03-26 08:48:18,Pune,616
37028,44,3818,Grocery,2026-04-08 13:50:38,Hyderabad,731
37029,280,1811,Jewellery,2026-04-14 19:03:32,Mumbai,1526
37030,872,2447,Jewellery,2026-03-23 19:40:38,Delhi,359
37031,793,2429,Travel,2026-04-17 03:36:16,Pune,1521
37032,1786,1618,Food,2026-04-18 19:45:26,Pune,632
37033,329,3406,Travel,2026-04-20 19:02:20,Hyderabad,440
37034,660,2015,Electronics,2026-04-12 03:15:17,Mumbai,722
37035,110,1924,Food,2026-03-31 02:48:51,Pune,1727
37036,1312,4006,Food,2026-04-04 17:20:21,Delhi,1173
37037,1592,2384,Grocery,2026-04-09 05:05:36,Mumbai,339
37038,45,3677,Grocery,2026-04-18 04:37:00,Hyderabad,254
37039,1537,3677,Food,2026-04-17 02:01:50,Bangalore,457
37040,1668,2786,Travel,2026-04-06 11:18:22,Hyderabad,1161
37041,967,4963,Jewellery,2026-04-03 06:25:51,Delhi,1056
37042,430,2783,Electronics,2026-04-18 10:00:07,Hyderabad,1495
37043,896,2981,Electronics,2026-04-09 19:55:43,Bangalore,1204
37044,51,3535,Jewellery,2026-04-16 06:58:44,Delhi,1252
37045,720,1461,Grocery,2026-03-29 10:20:39,Mumbai,377
37046,1652,2472,Jewellery,2026-03-29 12:50:31,Bangalore,539
37047,788,597,Grocery,2026-04-07 18:31:48,Chennai,630
37048,1417,5205,Electronics,2026-04-08 16:46:35,Mumbai,730
37049,1832,1083,Grocery,2026-03-30 21:35:53,Mumbai,476
37050,1332,1318,Electronics,2026-03-28 21:06:30,Pune,1383
37051,553,2629,Jewellery,2026-04-21 02:05:50,Mumbai,1590
37052,1483,1436,Travel,2026-04-14 07:44:41,Pune,485
37053,531,3626,Travel,2026-03-28 08:17:41,Delhi,463
37054,126,5388,Food,2026-04-19 15:13:51,Delhi,1305
37055,774,1729,Electronics,2026-04-10 03:44:25,Mumbai,1559
37056,1200,2984,Travel,2026-04-03 13:15:51,Chennai,1893
37057,840,2744,Travel,2026-03-30 08:09:57,Hyderabad,62
37058,416,3107,Electronics,2026-03-29 12:48:14,Hyderabad,1621
37059,1551,2586,Grocery,2026-04-10 14:37:08,Bangalore,1829
37060,1178,3129,Travel,2026-03-23 04:24:43,Mumbai,953
37061,1767,3221,Jewellery,2026-04-01 04:38:49,Delhi,363
37062,224,3430,Food,2026-04-07 10:17:28,Delhi,1199
37063,1488,874,Grocery,2026-04-01 12:16:29,Pune,174
37064,1271,5846,Travel,2026-04-06 17:29:00,Mumbai,1634
37065,87,1622,Electronics,2026-03-28 19:17:27,Delhi,1785
37066,698,2026,Jewellery,2026-04-11 17:13:23,Chennai,870
37067,297,508,Grocery,2026-04-15 05:48:37,Chennai,1497
37068,1626,2284,Food,2026-04-14 21:56:57,Chennai,1454
37069,1475,7223,Electronics,2026-04-21 10:54:42,Delhi,1278
37070,1494,2196,Food,2026-03-30 00:47:36,Mumbai,1035
37071,933,3643,Grocery,2026-04-12 19:23:59,Delhi,1054
37072,1286,4287,Travel,2026-04-12 02:12:06,Pune,1786
37073,1151,5324,Food,2026-04-05 18:26:08,Bangalore,1826
37074,1726,3340,Jewellery,2026-04-10 15:56:21,Mumbai,728
37075,1856,333,Travel,2026-04-03 00:21:45,Chennai,161
37076,87,2200,Electronics,2026-03-27 16:28:15,Bangalore,1152
37077,1344,580,Jewellery,2026-04-15 19:49:54,Chennai,1037
37078,908,3783,Food,2026-04-13 06:55:35,Delhi,772
37079,190,5345,Food,2026-03-23 18:29:37,Hyderabad,347
37080,1862,352,Food,2026-04-18 13:02:25,Hyderabad,1575
37081,375,999,Grocery,2026-04-05 22:10:29,Bangalore,796
37082,1640,4722,Grocery,2026-03-27 19:16:14,Pune,1483
37083,820,897,Food,2026-04-02 01:26:40,Chennai,1137
37084,1526,50,Jewellery,2026-04-12 19:15:22,Mumbai,1618
37085,1012,1979,Jewellery,2026-04-11 16:49:50,Pune,462
37086,244,2983,Travel,2026-04-03 22:30:06,Mumbai,1485
37087,1011,2776,Food,2026-04-20 08:37:55,Hyderabad,1916
37088,1187,4824,Jewellery,2026-04-20 00:56:57,Mumbai,1723
37089,1762,5250,Travel,2026-04-07 00:01:14,Delhi,322
37090,930,1105,Jewellery,2026-04-13 01:51:00,Mumbai,1817
37091,704,2451,Electronics,2026-04-21 02:19:17,Mumbai,494
37092,335,236,Jewellery,2026-04-07 07:59:21,Hyderabad,1225
37093,347,3542,Grocery,2026-04-17 12:32:03,Bangalore,552
37094,326,1761,Jewellery,2026-03-26 20:42:09,Chennai,1337
37095,101,4209,Food,2026-04-02 07:17:28,Bangalore,1839
37096,254,3643,Food,2026-04-21 03:00:06,Chennai,1047
37097,664,3921,Grocery,2026-04-16 11:15:47,Bangalore,813
37098,572,4335,Food,2026-04-08 07:48:09,Pune,987
37099,1851,2252,Grocery,2026-04-03 12:25:17,Bangalore,1898
37100,832,2223,Travel,2026-03-26 20:25:43,Mumbai,854
37101,397,2318,Electronics,2026-04-16 08:55:04,Hyderabad,1568
37102,123,3171,Food,2026-04-11 22:06:55,Hyderabad,1486
37103,341,50,Jewellery,2026-04-15 07:00:58,Mumbai,1748
37104,8,2132,Travel,2026-04-21 21:16:26,Hyderabad,1967
37105,326,1523,Travel,2026-04-02 02:31:32,Chennai,1582
37106,1719,4107,Electronics,2026-04-02 08:47:57,Chennai,318
37107,869,2449,Electronics,2026-04-05 00:49:25,Delhi,1022
37108,1670,4669,Food,2026-04-20 04:59:19,Hyderabad,1341
37109,1666,283,Electronics,2026-03-30 08:59:48,Mumbai,751
37110,711,50,Food,2026-03-31 23:23:04,Mumbai,642
37111,55,1170,Food,2026-04-03 00:14:10,Pune,1654
37112,567,4165,Jewellery,2026-04-21 23:24:17,Bangalore,1584
37113,1457,1539,Travel,2026-04-16 18:54:06,Bangalore,674
37114,89,5698,Jewellery,2026-04-17 06:37:00,Bangalore,386
37115,794,4216,Jewellery,2026-04-19 03:46:34,Mumbai,238
37116,529,1198,Jewellery,2026-03-28 20:36:30,Chennai,190
37117,1862,50,Food,2026-03-29 14:14:04,Bangalore,74
37118,587,2857,Grocery,2026-03-29 10:59:28,Pune,221
37119,525,1152,Grocery,2026-03-27 08:27:48,Bangalore,708
37120,279,4447,Food,2026-03-24 17:48:54,Chennai,1165
37121,1304,782,Food,2026-04-22 00:14:44,Mumbai,859
37122,158,4210,Grocery,2026-04-14 15:59:56,Chennai,563
37123,67,50,Grocery,2026-04-12 07:01:08,Hyderabad,413
37124,1446,1726,Grocery,2026-04-04 22:29:11,Bangalore,1379
37125,1087,2150,Electronics,2026-04-05 05:50:57,Chennai,298
37126,1915,4248,Travel,2026-04-16 12:23:43,Delhi,614
37127,1301,1580,Grocery,2026-03-26 22:24:04,Chennai,60
37128,64,190,Food,2026-04-01 16:52:05,Pune,802
37129,72,2462,Travel,2026-04-16 09:43:59,Chennai,1287
37130,1698,5492,Food,2026-04-07 19:13:20,Hyderabad,929
37131,620,4891,Food,2026-04-08 18:29:10,Mumbai,783
37132,1159,4831,Electronics,2026-04-04 07:59:56,Pune,1308
37133,974,1671,Food,2026-04-08 04:11:23,Chennai,287
37134,284,3992,Jewellery,2026-03-24 06:17:11,Bangalore,1796
37135,829,2144,Electronics,2026-03-30 09:30:43,Delhi,1191
37136,749,2187,Food,2026-04-17 13:02:05,Bangalore,364
37137,579,4424,Travel,2026-03-25 06:44:20,Delhi,1688
37138,1255,3561,Grocery,2026-04-14 12:39:39,Hyderabad,1724
37139,326,1929,Grocery,2026-03-29 04:41:04,Chennai,260
37140,1716,1938,Electronics,2026-03-24 16:23:41,Delhi,1688
37141,85,1798,Food,2026-03-28 22:04:56,Hyderabad,358
37142,1834,3194,Food,2026-04-03 02:49:39,Delhi,836
37143,426,5024,Travel,2026-04-03 22:21:10,Pune,865
37144,1808,1439,Jewellery,2026-04-14 20:36:41,Hyderabad,1207
37145,15,2725,Grocery,2026-04-08 18:53:09,Mumbai,200
37146,1973,3309,Travel,2026-04-18 07:31:54,Chennai,1832
37147,50,3486,Jewellery,2026-04-10 12:10:34,Bangalore,969
37148,1518,4993,Travel,2026-04-17 14:02:04,Mumbai,866
37149,1377,4855,Electronics,2026-04-12 10:15:05,Mumbai,1067
37150,61,4951,Jewellery,2026-04-18 03:52:34,Hyderabad,1851
37151,898,3244,Food,2026-03-31 07:28:12,Bangalore,31
37152,598,6366,Electronics,2026-04-07 15:28:33,Bangalore,1983
37153,982,582,Travel,2026-04-08 04:30:57,Bangalore,1463
37154,881,50,Travel,2026-04-16 23:48:17,Bangalore,354
37155,795,4628,Grocery,2026-04-02 14:24:35,Bangalore,822
37156,178,6234,Food,2026-04-19 22:03:05,Pune,1398
37157,147,5085,Grocery,2026-04-08 06:13:19,Chennai,1118
37158,443,50,Electronics,2026-04-21 02:26:02,Hyderabad,472
37159,1317,2932,Grocery,2026-04-01 04:39:28,Pune,1615
37160,1055,4956,Grocery,2026-04-18 22:49:07,Mumbai,572
37161,1206,2636,Jewellery,2026-04-20 15:15:36,Mumbai,1947
37162,1207,1382,Food,2026-04-18 04:41:19,Pune,1027
37163,167,1215,Travel,2026-04-16 10:45:17,Pune,6
37164,923,4682,Electronics,2026-03-30 15:22:35,Chennai,1961
37165,113,2860,Jewellery,2026-04-20 18:59:31,Mumbai,531
37166,643,153,Electronics,2026-03-23 07:24:40,Hyderabad,1033
37167,185,4329,Electronics,2026-03-27 08:35:17,Delhi,1751
37168,981,6398,Jewellery,2026-03-31 14:48:18,Chennai,1443
37169,782,2001,Jewellery,2026-04-09 12:24:06,Delhi,1892
37170,1389,3877,Electronics,2026-04-12 05:00:40,Mumbai,1863
37171,1161,3746,Electronics,2026-04-10 12:37:58,Bangalore,1472
37172,242,3104,Food,2026-04-21 10:57:08,Bangalore,923
37173,250,2823,Travel,2026-04-06 05:59:15,Pune,676
37174,1900,602,Jewellery,2026-03-27 16:23:44,Mumbai,1491
37175,730,6196,Jewellery,2026-04-12 19:57:43,Mumbai,1239
37176,878,2918,Grocery,2026-04-02 16:53:05,Hyderabad,946
37177,1669,3202,Jewellery,2026-04-08 20:45:49,Chennai,1796
37178,185,2783,Grocery,2026-03-24 12:15:54,Delhi,1447
37179,1567,1928,Electronics,2026-04-20 22:54:01,Mumbai,1284
37180,1016,3744,Electronics,2026-04-15 08:38:40,Pune,34
37181,354,4075,Food,2026-03-31 14:12:46,Mumbai,700
37182,1830,497,Jewellery,2026-04-02 16:48:31,Mumbai,483
37183,1700,1022,Grocery,2026-04-01 16:06:07,Bangalore,264
37184,949,4127,Electronics,2026-04-13 21:44:27,Chennai,1970
37185,1342,704,Grocery,2026-03-29 00:33:57,Mumbai,1405
37186,1392,1759,Food,2026-03-26 06:25:49,Bangalore,115
37187,1654,1695,Jewellery,2026-04-06 08:38:59,Bangalore,644
37188,1199,3113,Food,2026-04-18 00:17:29,Mumbai,1308
37189,189,2428,Jewellery,2026-03-23 17:07:44,Delhi,1284
37190,1335,699,Food,2026-03-26 12:13:58,Delhi,1521
37191,1296,394,Grocery,2026-04-06 01:29:31,Mumbai,1229
37192,415,4135,Food,2026-04-20 01:20:53,Bangalore,875
37193,180,4218,Travel,2026-04-02 04:46:45,Bangalore,1161
37194,539,1776,Jewellery,2026-03-23 02:56:24,Hyderabad,203
37195,17,829,Grocery,2026-04-09 11:01:39,Hyderabad,1351
37196,287,2520,Travel,2026-04-01 13:31:26,Hyderabad,808
37197,639,178,Food,2026-04-15 04:06:33,Mumbai,362
37198,254,2787,Jewellery,2026-04-01 14:25:21,Chennai,1324
37199,1303,3548,Electronics,2026-04-08 10:50:58,Delhi,1680
37200,144,5351,Grocery,2026-04-16 20:04:24,Pune,1255
37201,1056,3946,Travel,2026-04-10 09:58:11,Chennai,134
37202,852,1930,Travel,2026-04-08 20:47:20,Chennai,1035
37203,838,2231,Travel,2026-03-31 10:44:26,Pune,1048
37204,1451,2125,Electronics,2026-04-14 17:32:02,Mumbai,1986
37205,460,3895,Grocery,2026-03-31 12:40:20,Pune,1655
37206,1374,3017,Jewellery,2026-03-24 07:42:15,Delhi,675
37207,865,2325,Grocery,2026-04-04 04:22:34,Chennai,1207
37208,1040,564,Grocery,2026-04-13 22:37:49,Chennai,145
37209,1286,4165,Grocery,2026-03-26 02:07:30,Pune,75
37210,1898,4197,Grocery,2026-04-15 10:11:07,Mumbai,626
37211,1387,5468,Travel,2026-03-30 14:36:25,Chennai,81
37212,1312,2742,Grocery,2026-04-06 18:06:58,Delhi,187
37213,1211,2220,Food,2026-03-27 13:06:40,Bangalore,1155
37214,719,2155,Food,2026-04-21 19:04:15,Pune,1401
37215,69,5452,Food,2026-04-20 08:51:29,Pune,515
37216,1111,5179,Jewellery,2026-04-02 20:11:54,Bangalore,1292
37217,388,3752,Grocery,2026-03-29 22:24:07,Hyderabad,305
37218,1892,1782,Grocery,2026-04-06 09:55:51,Mumbai,1377
37219,323,963,Food,2026-03-29 15:52:23,Delhi,1489
37220,1082,1689,Jewellery,2026-04-09 06:16:17,Chennai,94
37221,1391,4747,Jewellery,2026-04-19 20:14:24,Bangalore,44
37222,1579,4402,Food,2026-04-04 13:58:23,Hyderabad,296
37223,1143,1882,Jewellery,2026-04-20 04:58:07,Chennai,489
37224,1202,3704,Travel,2026-04-02 18:16:26,Bangalore,126
37225,1431,1399,Jewellery,2026-04-09 03:05:22,Delhi,314
37226,896,1935,Food,2026-04-05 12:20:10,Bangalore,1124
37227,852,93,Grocery,2026-04-08 02:02:29,Chennai,360
37228,742,2206,Jewellery,2026-04-07 07:29:22,Hyderabad,1809
37229,1442,3830,Grocery,2026-04-19 17:54:40,Mumbai,1199
37230,186,2625,Jewellery,2026-04-15 15:27:42,Chennai,427
37231,167,395,Travel,2026-04-10 01:29:10,Pune,120
37232,1765,2867,Travel,2026-04-01 12:45:19,Pune,1172
37233,1247,1963,Travel,2026-04-11 03:28:45,Pune,931
37234,627,3214,Grocery,2026-04-13 03:03:26,Mumbai,1144
37235,632,1016,Travel,2026-04-07 18:13:44,Mumbai,1395
37236,833,2825,Food,2026-03-26 04:03:20,Chennai,1932
37237,579,5039,Travel,2026-04-13 02:46:46,Delhi,0
37238,752,2398,Jewellery,2026-03-29 10:18:44,Mumbai,1635
37239,1045,4737,Jewellery,2026-04-16 21:55:28,Delhi,856
37240,529,2237,Food,2026-03-25 13:47:51,Chennai,1392
37241,1058,510,Food,2026-03-23 19:54:38,Hyderabad,1424
37242,553,2901,Food,2026-03-31 01:17:40,Mumbai,516
37243,551,1722,Jewellery,2026-03-25 02:20:34,Hyderabad,1179
37244,899,1582,Food,2026-03-25 02:22:48,Bangalore,1969
37245,1934,3819,Grocery,2026-04-06 15:24:20,Pune,1653
37246,1550,1113,Food,2026-03-25 01:13:24,Mumbai,1432
37247,192,2988,Grocery,2026-03-26 19:21:09,Delhi,843
37248,719,589,Electronics,2026-04-08 20:47:30,Pune,699
37249,945,3935,Grocery,2026-04-17 23:20:09,Pune,1620
37250,1585,1700,Electronics,2026-04-17 10:15:08,Mumbai,78
37251,1710,4279,Electronics,2026-03-31 05:06:07,Hyderabad,3
37252,888,5039,Electronics,2026-03-26 08:23:27,Chennai,1996
37253,1835,3493,Grocery,2026-03-30 21:04:59,Delhi,1311
37254,1571,2026,Travel,2026-04-16 22:02:03,Hyderabad,1316
37255,198,1690,Food,2026-03-28 09:50:28,Hyderabad,102
37256,1081,2480,Food,2026-04-09 11:58:50,Delhi,491
37257,102,50,Food,2026-04-12 11:36:42,Delhi,537
37258,1595,3838,Food,2026-04-09 02:21:42,Hyderabad,1431
37259,1342,1913,Food,2026-04-03 13:27:02,Hyderabad,1733
37260,203,4063,Travel,2026-03-24 13:18:28,Delhi,34
37261,1813,980,Electronics,2026-04-18 09:04:42,Bangalore,1535
37262,1311,1038,Grocery,2026-03-29 17:41:50,Delhi,381
37263,598,5835,Grocery,2026-04-09 23:29:04,Bangalore,1314
37264,1871,5715,Electronics,2026-03-25 19:14:17,Bangalore,984
37265,1966,3935,Grocery,2026-04-19 02:39:54,Delhi,1987
